Date,Daily Highlights,QTD Highlights
20240123,"Dynamic P&L Highlights
•        -$1m loss on Delta (affected by $0m SPX cash/futures basis on the day)

o        -$1m loss  on EAFE/cash future basis

•        $0m impact on Gamma

•        $0m impact on Volatility

•        $1m gain on Total Rho Hedge ($2m gain on Treasury Basis)

•        $4m gain on Credit

•        -$2m loss on Underlying Fund P&L (excluding EAFE timing of  $3m, EM timing of  $1m)

•        -$3m loss on POT/Carry/Fee",
