Date,Daily Highlights,QTD Highlights
20240126,"Dynamic P&L Highlights
•         $0m impact on Delta (affected by $0m SPX cash/futures basis on the day)

o        $0m impact  on EAFE/cash future basis

•        $0m impact on Gamma

•        $0m impact on Volatility

•        -$2m loss on Total Rho Hedge (-$1m loss on Treasury Basis)

•        $2m gain on Credit

•        -$1m loss on Underlying Fund P&L (excluding EAFE timing of  -$1m, EM timing of  $1m)

•        $0m impact on POT/Carry/Fee",
