Date,Daily Highlights,QTD Highlights
20240130,"Dynamic P&L Highlights
•         $1m gain on Delta (affected by $0m SPX cash/futures basis on the day)

o        $1m gain  on EAFE/cash future basis

•        $0m impact on Gamma

•        $0m impact on Volatility

•        -$3m loss on Total Rho Hedge (-$1m loss on Treasury Basis)

•        -$2m loss on Credit

•        $6m gain on Underlying Fund P&L (excluding EAFE timing of  -$4m, EM timing of  $1m)

•        -$3m loss on POT/Carry/Fee",
