VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240205,WB,Equity,Delta,-23,23
20240205,WB,Equity,Gamma,0,0
20240205,WB,Equity,Volatility,0,0
20240205,WB,Rates,Dynamic_Rho,114,-117
20240205,WB,Credit,Credit,0,2
20240205,WB,Underlying_Fund,,-2,-1
20240205,WB,Theta_Carry,,-2,0
20240205,WB,Other_Unhedged,,0,0
20240205,WB,Fees_Claims,,0,2
20240205,WB,ILP,,0,0
20240205,WB,New_Business,,0,0
20240205,WB,Model_Change,,0,0
