VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240126,WB,Equity,Delta,5,-5
20240126,WB,Equity,Gamma,0,0
20240126,WB,Equity,Volatility,0,0
20240126,WB,Rates,Dynamic_Rho,13,-15
20240126,WB,Credit,Credit,3,0
20240126,WB,Underlying_Fund,,-5,5
20240126,WB,Theta_Carry,,-3,2
20240126,WB,Other_Unhedged,,-2,0
20240126,WB,Fees_Claims,,0,2
20240126,WB,ILP,,0,0
20240126,WB,New_Business,,0,0
20240126,WB,Model_Change,,0,0
