VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240703,DBIB,Equity,Delta,7.7,-7.8
20240703,DBIB,Equity,Gamma_Residual,0.3,0.0
20240703,DBIB,Interest_Rate,Rho,-45.6,45.2
20240703,DBIB,Interest_Rate,Convexity_Residual,-0.9,0.4
20240703,DBIB,Interest_Rate,Basis,0.0,-6.0
20240703,DBIB,Credit,HY_Total,0.2,-0.3
20240703,DBIB,Credit,AGG_Credit,0.2,0.0
20240703,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240703,DBIB,Credit,ILP_Update,0.0,0.0
20240703,DBIB,Fund_Basis_Fund_Mapping,,0.2,-1.3
20240703,DBIB,Passage_Of_Time,,-0.1,-0.1
20240703,DBIB,Other_Inforce,,0.7,0.0
20240703,DBIB,New_Business,,0.0,0.0
20240703,DBIB,Cross_Impact_True_up,,0.0,-0.0
