VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE,SOURCE_FILE
20240208,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_08.csv
20240208,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Rates,Dynamic_Rho,41.0,-42.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Credit,Credit,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Underlying_Fund,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Equity,Delta,3.0,-3.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240208,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_08.csv
20240209,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Other_Unhedged,,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Rates,Dynamic_Rho,2.0,-2.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Theta_Carry,,-1.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Equity,Delta,25.0,-26.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,DBIB,Underlying_Fund,,1.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,Equity,Delta,9.0,-9.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Rates,Dynamic_Rho,2.0,-3.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Other_Unhedged,,-2.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Theta_Carry,,-3.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_09.csv
20240209,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Underlying_Fund,,1.0,-2.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240209,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_09.csv
20240212,DBIB,Underlying_Fund,,-3.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Theta_Carry,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,WB,Equity,Delta,4.0,-5.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,WB,Rates,Dynamic_Rho,-10.0,9.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Rates,Dynamic_Rho,-7.0,6.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,WB,Underlying_Fund,,1.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,DBIB,Equity,Delta,3.0,-3.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,DBIB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_12.csv
20240212,WB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Theta_Carry,,-2.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,Credit,Credit,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240212,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_12.csv
20240213,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Underlying_Fund,,-9.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Other_Unhedged,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,DBIB,Rates,Dynamic_Rho,63.0,-65.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Underlying_Fund,,-3.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Credit,Credit,-1.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,WB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Credit,Credit,-4.0,3.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Rates,Dynamic_Rho,100.0,-102.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Equity,Gamma,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Equity,Delta,-67.0,68.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,WB,Theta_Carry,,-5.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_13.csv
20240213,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Equity,Delta,-23.0,23.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240213,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_13.csv
20240214,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Underlying_Fund,,5.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Other_Unhedged,,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,WB,Rates,Dynamic_Rho,-26.0,28.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Credit,Credit,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Rates,Dynamic_Rho,-17.0,18.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,DBIB,Equity,Delta,15.0,-15.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,WB,Theta_Carry,,-2.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Underlying_Fund,,12.0,-2.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Equity,Delta,43.0,-45.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_14.csv
20240214,WB,Credit,Credit,4.0,-1.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240214,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_14.csv
20240215,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Equity,Delta,15.0,-15.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Credit,Credit,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,WB,Theta_Carry,,-2.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,DBIB,Rates,Dynamic_Rho,-14.0,14.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Underlying_Fund,,-1.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Credit,Credit,4.0,-1.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Rates,Dynamic_Rho,-24.0,22.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,Other_Unhedged,,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,DBIB,Underlying_Fund,,-2.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_15.csv
20240215,WB,Equity,Delta,42.0,-43.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240215,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_15.csv
20240216,DBIB,Equity,Delta,-5.0,5.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Underlying_Fund,,-1.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,WB,Other_Unhedged,,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Theta_Carry,,-3.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Rates,Dynamic_Rho,21.0,-22.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Fees_Claims,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Other_Unhedged,,2.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,DBIB,Theta_Carry,,-1.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_16.csv
20240216,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Equity,Delta,-11.0,-13.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Rates,Dynamic_Rho,33.0,-34.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Fees_Claims,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Underlying_Fund,,-6.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Credit,Credit,0.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240216,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_16.csv
20240220,DBIB,Equity,Delta,-7.0,7.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Rates,Dynamic_Rho,-3.0,4.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Theta_Carry,,-2.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,WB,Credit,Credit,1.0,-1.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Underlying_Fund,,-3.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,DBIB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Underlying_Fund,,-2.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,WB,Rates,Dynamic_Rho,-3.0,4.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,DBIB,Fees_Claims,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_20.csv
20240220,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240220,WB,Equity,Delta,-18.0,18.0,table_Daily Hedging P&L Summary for WB 2024_02_20.csv
20240221,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Other_Unhedged,,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Underlying_Fund,,5.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Theta_Carry,,-6.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Equity,Delta,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Credit,Credit,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Rates,Dynamic_Rho,38.0,-39.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,DBIB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Rates,Dynamic_Rho,23.0,-24.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,Fees_Claims,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_21.csv
20240221,DBIB,Equity,Delta,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Theta_Carry,,-2.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Underlying_Fund,,0.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Other_Unhedged,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240221,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_21.csv
20240222,WB,Equity,Gamma,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Fees,,0.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Credit,Credit,2.0,-2.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Other_Unhedged,,1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Underlying_Fund,,7.0,-5.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Theta_Carry,,-2.0,1.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Equity,Delta,86.0,-86.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,Rates,Dynamic_Rho,-24.0,24.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,DBIB,Other_Unhedged,,1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,New_Business,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Fees,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Claims,,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,WB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,DBIB,Credit,Credit,0.0,-1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Equity,Delta,27.0,-27.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Equity,Gamma,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Rates,Dynamic_Rho,-13.0,12.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Underlying_Fund,,4.0,-2.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Theta_Carry,,-1.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Model_Change,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,DBIB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_22.csv
20240222,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240222,WB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_22.csv
20240223,DBIB,Rates,Dynamic_Rho,-38.0,36.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
20240223,DBIB,ILP,,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
20240223,WB,Theta_Carry,,-3.0,2.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Underlying_Fund,,-3.0,3.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Equity,Delta,6.0,-6.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Equity,Gamma,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Equity,Volatility,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Rates,Dynamic_Rho,-64.0,62.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Credit,Credit,1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Other_Unhedged,,-1.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,WB,Claims,,0.0,0.0,table_Daily Hedging P&L Summary for WB 2024_02_23.csv
20240223,DBIB,Underlying_Fund,,0.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
20240223,DBIB,Theta_Carry,,-2.0,1.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
20240223,DBIB,Credit,Credit,0.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
20240223,DBIB,Other_Unhedged,,2.0,0.0,table_Daily Hedging P&L Summary for DBIB 2024_02_23.csv
