VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240418,WB,Equity,Delta,-2.3,5.2
20240418,WB,Equity,Gamma_Residual,0.7,-0.3
20240418,WB,Interest_Rate,Rho,42.8,-42.5
20240418,WB,Interest_Rate,Convexity_Residual,-0.2,0.1
20240418,WB,Interest_Rate,Basis,0.0,-0.7
20240418,WB,Credit,HY_Total,-0.2,0.4
20240418,WB,Credit,AGG_Credit,1.7,-0.1
20240418,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240418,WB,Credit,ILP_Update,0.0,0.0
20240418,WB,Fund_Basis_Fund_Mapping,,-4.7,1.0
20240418,WB,Passage_Of_Time,,-2.1,2.1
20240418,WB,Other_Inforce,,0.2,0.0
20240418,WB,New_Business,,0.2,0.0
20240418,WB,Cross_Impact_True_up,,-0.0,0.0
