VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240726,WB,Equity,Delta,47.2,-47.4
20240726,WB,Equity,Gamma_Residual,0.4,-0.5
20240726,WB,Interest_Rate,Rho,-41.9,41.7
20240726,WB,Interest_Rate,Convexity_Residual,-0.2,0.3
20240726,WB,Interest_Rate,Basis,0.0,0.7
20240726,WB,Credit,HY_Total,0.6,-0.5
20240726,WB,Credit,AGG_Credit,1.1,0.0
20240726,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240726,WB,Credit,ILP_Update,0.0,0.0
20240726,WB,Fund_Basis_Fund_Mapping,,12.4,2.2
20240726,WB,Passage_Of_Time,,-2.1,2.2
20240726,WB,Other_Inforce,,-0.8,0.0
20240726,WB,New_Business,,0.3,0.0
20240726,WB,Cross_Impact_True_up,,0.0,0.0
