VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240503,WB,Equity,Delta,55.0,-53.7
20240503,WB,Equity,Gamma_Residual,0.2,-0.1
20240503,WB,Interest_Rate,Rho,-50.1,50.4
20240503,WB,Interest_Rate,Convexity_Residual,-0.5,0.6
20240503,WB,Interest_Rate,Basis,0.0,1.7
20240503,WB,Credit,HY_Total,2.1,-2.0
20240503,WB,Credit,AGG_Credit,2.3,0.0
20240503,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240503,WB,Credit,ILP_Update,0.0,0.0
20240503,WB,Fund_Basis_Fund_Mapping,,-0.1,-3.3
20240503,WB,Passage_Of_Time,,-2.0,2.0
20240503,WB,Other_Inforce,,-1.1,0.0
20240503,WB,New_Business,,0.2,0.0
20240503,WB,Cross_Impact_True_up,,0.1,-0.0
