VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240711,WB,Equity,Delta,4.0,-2.2
20240711,WB,Equity,Gamma_Residual,0.6,0.0
20240711,WB,Interest_Rate,Rho,-61.2,61.5
20240711,WB,Interest_Rate,Convexity_Residual,-0.6,0.5
20240711,WB,Interest_Rate,Basis,0.0,1.4
20240711,WB,Credit,HY_Total,1.4,-1.5
20240711,WB,Credit,AGG_Credit,-1.2,0.2
20240711,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240711,WB,Credit,ILP_Update,0.0,0.0
20240711,WB,Fund_Basis_Fund_Mapping,,-19.8,7.9
20240711,WB,Passage_Of_Time,,-2.1,2.1
20240711,WB,Other_Inforce,,0.6,0.0
20240711,WB,New_Business,,0.1,0.0
20240711,WB,Cross_Impact_True_up,,-0.3,0.0
