VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240409,WB,Equity,Delta,4.7,-4.8
20240409,WB,Equity,Gamma_Residual,0.7,0.0
20240409,WB,Interest_Rate,Rho,-47.9,47.8
20240409,WB,Interest_Rate,Convexity_Residual,-0.2,0.2
20240409,WB,Interest_Rate,Basis,0.0,1.7
20240409,WB,Credit,HY_Total,0.5,-0.8
20240409,WB,Credit,AGG_Credit,0.5,0.0
20240409,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240409,WB,Credit,ILP_Update,0.0,0.0
20240409,WB,Fund_Basis_Fund_Mapping,,1.0,-2.8
20240409,WB,Passage_Of_Time,,-2.1,2.1
20240409,WB,Other_Inforce,,-2.8,0.0
20240409,WB,New_Business,,0.3,0.0
20240409,WB,Cross_Impact_True_up,,0.1,0.0
