VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240610,DBIB,Equity,Delta,0.8,-1.4
20240610,DBIB,Equity,Gamma_Residual,0.4,-0.1
20240610,DBIB,Interest_Rate,Rho,23.4,-23.6
20240610,DBIB,Interest_Rate,Convexity_Residual,-0.2,0.1
20240610,DBIB,Interest_Rate,Basis,0.0,0.2
20240610,DBIB,Credit,HY_Total,-0.1,0.0
20240610,DBIB,Credit,AGG_Credit,0.2,0.0
20240610,DBIB,Credit,Agg_Risk_Free_Growth,-0.2,0.0
20240610,DBIB,Credit,ILP_Update,0.0,0.0
20240610,DBIB,Fund_Basis_Fund_Mapping,,3.1,-0.8
20240610,DBIB,Passage_Of_Time,,-0.7,-0.1
20240610,DBIB,Other_Inforce,,0.7,0.0
20240610,DBIB,New_Business,,0.0,0.0
20240610,DBIB,Cross_Impact_True_up,,-0.2,0.0
