VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240423,WB,Equity,Delta,57.2,-56.8
20240423,WB,Equity,Gamma_Residual,0.2,-0.2
20240423,WB,Interest_Rate,Rho,-6.9,6.7
20240423,WB,Interest_Rate,Convexity_Residual,0.1,-0.1
20240423,WB,Interest_Rate,Basis,0.0,1.3
20240423,WB,Credit,HY_Total,1.5,-1.7
20240423,WB,Credit,AGG_Credit,1.3,0.0
20240423,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240423,WB,Credit,ILP_Update,0.0,0.0
20240423,WB,Fund_Basis_Fund_Mapping,,1.7,-0.8
20240423,WB,Passage_Of_Time,,-2.2,2.2
20240423,WB,Other_Inforce,,-3.5,0.0
20240423,WB,New_Business,,0.2,0.0
20240423,WB,Cross_Impact_True_up,,-0.0,0.0
