VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240514,WB,Equity,Delta,21.4,-22.8
20240514,WB,Equity,Gamma_Residual,0.6,-0.0
20240514,WB,Interest_Rate,Rho,-24.6,24.6
20240514,WB,Interest_Rate,Convexity_Residual,-0.1,0.2
20240514,WB,Interest_Rate,Basis,0.0,-0.2
20240514,WB,Credit,HY_Total,0.1,-0.1
20240514,WB,Credit,AGG_Credit,1.4,-0.0
20240514,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240514,WB,Credit,ILP_Update,0.0,0.0
20240514,WB,Fund_Basis_Fund_Mapping,,1.3,-1.1
20240514,WB,Passage_Of_Time,,-2.0,2.1
20240514,WB,Other_Inforce,,-2.1,0.0
20240514,WB,New_Business,,0.2,0.0
20240514,WB,Cross_Impact_True_up,,-0.3,0.0
