VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240719,WB,Equity,Delta,-36.5,37.4
20240719,WB,Equity,Gamma_Residual,0.5,0.2
20240719,WB,Interest_Rate,Rho,40.5,-40.4
20240719,WB,Interest_Rate,Convexity_Residual,-0.2,0.1
20240719,WB,Interest_Rate,Basis,0.0,0.3
20240719,WB,Credit,HY_Total,-0.5,0.8
20240719,WB,Credit,AGG_Credit,1.9,0.1
20240719,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240719,WB,Credit,ILP_Update,0.0,0.0
20240719,WB,Fund_Basis_Fund_Mapping,,3.8,3.3
20240719,WB,Passage_Of_Time,,-2.1,2.1
20240719,WB,Other_Inforce,,-1.4,0.0
20240719,WB,New_Business,,0.3,0.0
20240719,WB,Cross_Impact_True_up,,-1.0,0.0
