VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240502,WB,Equity,Delta,40.5,-42.7
20240502,WB,Equity,Gamma_Residual,0.4,-0.1
20240502,WB,Interest_Rate,Rho,-0.1,1.0
20240502,WB,Interest_Rate,Convexity_Residual,0.0,0.0
20240502,WB,Interest_Rate,Basis,0.0,1.0
20240502,WB,Credit,HY_Total,1.2,-1.3
20240502,WB,Credit,AGG_Credit,8.1,-0.5
20240502,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240502,WB,Credit,ILP_Update,0.0,0.0
20240502,WB,Fund_Basis_Fund_Mapping,,4.7,-2.7
20240502,WB,Passage_Of_Time,,-2.1,2.2
20240502,WB,Other_Inforce,,0.7,0.0
20240502,WB,New_Business,,0.2,0.0
20240502,WB,Cross_Impact_True_up,,0.0,-0.0
