VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240625,WB,Equity,Delta,9.5,-9.5
20240625,WB,Equity,Gamma_Residual,0.8,-0.1
20240625,WB,Interest_Rate,Rho,-6.5,6.5
20240625,WB,Interest_Rate,Convexity_Residual,0.1,0.0
20240625,WB,Interest_Rate,Basis,0.0,-0.4
20240625,WB,Credit,HY_Total,0.0,0.2
20240625,WB,Credit,AGG_Credit,-0.6,0.1
20240625,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240625,WB,Credit,ILP_Update,0.0,0.0
20240625,WB,Fund_Basis_Fund_Mapping,,2.6,-3.8
20240625,WB,Passage_Of_Time,,-2.5,2.5
20240625,WB,Other_Inforce,,-2.1,0.0
20240625,WB,New_Business,,0.1,0.0
20240625,WB,Cross_Impact_True_up,,-0.1,0.0
