VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240701,WB,Equity,Delta,4.5,-5.6
20240701,WB,Equity,Gamma_Residual,0.7,-0.2
20240701,WB,Interest_Rate,Rho,131.1,-131.1
20240701,WB,Interest_Rate,Convexity_Residual,-2.9,1.7
20240701,WB,Interest_Rate,Basis,0.0,0.6
20240701,WB,Credit,HY_Total,-0.9,0.7
20240701,WB,Credit,AGG_Credit,6.7,-0.6
20240701,WB,Credit,Agg_Risk_Free_Growth,-1.4,0.0
20240701,WB,Credit,ILP_Update,0.0,0.0
20240701,WB,Fund_Basis_Fund_Mapping,,-0.5,-2.1
20240701,WB,Passage_Of_Time,,-2.3,2.4
20240701,WB,Other_Inforce,,2.2,0.0
20240701,WB,New_Business,,0.0,0.0
20240701,WB,Cross_Impact_True_up,,0.3,0.0
