VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240530,WB,Equity,Delta,-6.9,5.9
20240530,WB,Equity,Gamma_Residual,0.7,0.0
20240530,WB,Interest_Rate,Rho,-51.6,51.7
20240530,WB,Interest_Rate,Convexity_Residual,-0.6,0.4
20240530,WB,Interest_Rate,Basis,0.0,1.0
20240530,WB,Credit,HY_Total,0.1,-0.5
20240530,WB,Credit,AGG_Credit,0.4,0.0
20240530,WB,Credit,Agg_Risk_Free_Growth,-0.4,0.0
20240530,WB,Credit,ILP_Update,0.0,0.0
20240530,WB,Fund_Basis_Fund_Mapping,,-5.8,7.1
20240530,WB,Passage_Of_Time,,-2.0,2.1
20240530,WB,Other_Inforce,,0.3,0.0
20240530,WB,New_Business,,0.2,0.0
20240530,WB,Cross_Impact_True_up,,1.3,0.0
