VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240717,WB,Equity,Delta,-42.2,43.8
20240717,WB,Equity,Gamma_Residual,0.4,0.6
20240717,WB,Interest_Rate,Rho,-13.3,13.3
20240717,WB,Interest_Rate,Convexity_Residual,0.2,-0.2
20240717,WB,Interest_Rate,Basis,0.0,0.5
20240717,WB,Credit,HY_Total,-0.0,0.3
20240717,WB,Credit,AGG_Credit,-1.6,0.1
20240717,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240717,WB,Credit,ILP_Update,0.0,0.0
20240717,WB,Fund_Basis_Fund_Mapping,,-25.0,12.1
20240717,WB,Passage_Of_Time,,-2.1,2.2
20240717,WB,Other_Inforce,,0.8,0.0
20240717,WB,New_Business,,0.1,0.0
20240717,WB,Cross_Impact_True_up,,0.9,0.0
