VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240603,WB,Equity,Delta,8.5,-7.4
20240603,WB,Equity,Gamma_Residual,0.8,0.0
20240603,WB,Interest_Rate,Rho,-88.6,89.1
20240603,WB,Interest_Rate,Convexity_Residual,-1.4,1.0
20240603,WB,Interest_Rate,Basis,0.0,0.9
20240603,WB,Credit,HY_Total,1.0,-1.2
20240603,WB,Credit,AGG_Credit,-2.0,0.3
20240603,WB,Credit,Agg_Risk_Free_Growth,-1.3,0.0
20240603,WB,Credit,ILP_Update,0.0,0.0
20240603,WB,Fund_Basis_Fund_Mapping,,-0.9,-4.8
20240603,WB,Passage_Of_Time,,-2.0,2.1
20240603,WB,Other_Inforce,,-6.3,0.0
20240603,WB,New_Business,,0.0,0.0
20240603,WB,Cross_Impact_True_up,,0.0,0.0
