VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240617,DBIB,Equity,Delta,7.4,-8.1
20240617,DBIB,Equity,Gamma_Residual,-0.1,0.0
20240617,DBIB,Interest_Rate,Rho,29.7,-29.7
20240617,DBIB,Interest_Rate,Convexity_Residual,-0.2,0.0
20240617,DBIB,Interest_Rate,Basis,0.0,0.8
20240617,DBIB,Credit,HY_Total,-0.1,0.0
20240617,DBIB,Credit,AGG_Credit,-0.1,0.0
20240617,DBIB,Credit,Agg_Risk_Free_Growth,-0.2,0.0
20240617,DBIB,Credit,ILP_Update,0.0,0.0
20240617,DBIB,Fund_Basis_Fund_Mapping,,4.0,-1.7
20240617,DBIB,Passage_Of_Time,,-0.8,-0.2
20240617,DBIB,Other_Inforce,,0.9,0.0
20240617,DBIB,New_Business,,0.0,0.0
20240617,DBIB,Cross_Impact_True_up,,-0.5,0.0
