VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240429,DBIB,Equity,Delta,5.4,-5.8
20240429,DBIB,Equity,Gamma_Residual,0.3,-0.1
20240429,DBIB,Interest_Rate,Rho,-24.1,24.1
20240429,DBIB,Interest_Rate,Convexity_Residual,-0.3,0.2
20240429,DBIB,Interest_Rate,Basis,0.0,0.2
20240429,DBIB,Credit,HY_Total,0.3,-0.4
20240429,DBIB,Credit,AGG_Credit,0.0,0.0
20240429,DBIB,Credit,Agg_Risk_Free_Growth,-0.2,0.0
20240429,DBIB,Credit,ILP_Update,0.0,0.0
20240429,DBIB,Fund_Basis_Fund_Mapping,,-0.1,-0.4
20240429,DBIB,Passage_Of_Time,,-0.7,-0.2
20240429,DBIB,Other_Inforce,,0.7,0.0
20240429,DBIB,New_Business,,0.0,0.0
20240429,DBIB,Cross_Impact_True_up,,0.2,0.0
