VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240510,WB,Equity,Delta,11.0,-8.3
20240510,WB,Equity,Gamma_Residual,0.6,-0.1
20240510,WB,Interest_Rate,Rho,40.3,-40.5
20240510,WB,Interest_Rate,Convexity_Residual,-0.2,0.1
20240510,WB,Interest_Rate,Basis,0.0,-0.3
20240510,WB,Credit,HY_Total,-0.3,0.8
20240510,WB,Credit,AGG_Credit,2.7,-0.2
20240510,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240510,WB,Credit,ILP_Update,0.0,0.0
20240510,WB,Fund_Basis_Fund_Mapping,,-7.0,-1.3
20240510,WB,Passage_Of_Time,,-2.0,2.0
20240510,WB,Other_Inforce,,-1.9,0.0
20240510,WB,New_Business,,0.3,0.0
20240510,WB,Cross_Impact_True_up,,0.1,0.0
