VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240722,WB,Equity,Delta,40.2,-43.3
20240722,WB,Equity,Gamma_Residual,0.4,-0.5
20240722,WB,Interest_Rate,Rho,23.0,-22.7
20240722,WB,Interest_Rate,Convexity_Residual,0.0,-1.3
20240722,WB,Interest_Rate,Basis,0.0,1.1
20240722,WB,Credit,HY_Total,0.4,-0.9
20240722,WB,Credit,AGG_Credit,3.0,-0.4
20240722,WB,Credit,Agg_Risk_Free_Growth,-1.4,0.0
20240722,WB,Credit,ILP_Update,0.0,0.0
20240722,WB,Fund_Basis_Fund_Mapping,,8.8,-0.7
20240722,WB,Passage_Of_Time,,-2.1,2.2
20240722,WB,Other_Inforce,,3.3,0.0
20240722,WB,New_Business,,0.3,0.0
20240722,WB,Cross_Impact_True_up,,0.5,0.0
