VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240703,WB,Equity,Delta,28.2,-28.1
20240703,WB,Equity,Gamma_Residual,0.6,0.0
20240703,WB,Interest_Rate,Rho,-77.8,77.6
20240703,WB,Interest_Rate,Convexity_Residual,-1.0,0.6
20240703,WB,Interest_Rate,Basis,0.0,-10.1
20240703,WB,Credit,HY_Total,0.6,-0.8
20240703,WB,Credit,AGG_Credit,-0.2,0.1
20240703,WB,Credit,Agg_Risk_Free_Growth,-0.5,0.0
20240703,WB,Credit,ILP_Update,0.0,0.0
20240703,WB,Fund_Basis_Fund_Mapping,,3.6,-3.2
20240703,WB,Passage_Of_Time,,-2.0,2.1
20240703,WB,Other_Inforce,,-3.6,0.0
20240703,WB,New_Business,,0.2,0.0
20240703,WB,Cross_Impact_True_up,,0.2,0.0
