VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240408,WB,Equity,Delta,9.0,-9.3
20240408,WB,Equity,Gamma_Residual,0.7,-0.3
20240408,WB,Interest_Rate,Rho,20.7,-21.0
20240408,WB,Interest_Rate,Convexity_Residual,0.1,-0.1
20240408,WB,Interest_Rate,Basis,0.0,-2.8
20240408,WB,Credit,HY_Total,0.0,-0.1
20240408,WB,Credit,AGG_Credit,5.4,-0.4
20240408,WB,Credit,Agg_Risk_Free_Growth,-1.5,0.0
20240408,WB,Credit,ILP_Update,0.0,0.0
20240408,WB,Fund_Basis_Fund_Mapping,,-6.5,0.6
20240408,WB,Passage_Of_Time,,-2.0,2.1
20240408,WB,Other_Inforce,,3.1,0.0
20240408,WB,New_Business,,0.0,0.0
20240408,WB,Cross_Impact_True_up,,-0.1,0.0
